id,price
376,5900.0
377,6200.0
378,1600.0
379,5700.0
380,3600.0
381,3000.0
382,6200.0
383,5000.0
384,6000.0
385,9400.0
386,16500.0
387,1550.0
388,1199.0
389,5599.0
390,11600.0
391,4200.0
392,3600.0
393,2500.0
394,35999.0
395,1800.0
396,2600.0
397,6900.0
398,14000.0
399,1350.0
400,1600.0
401,6500.0
402,12600.0
403,5000.0
404,3500.0
405,2100.0
406,1896.99
407,7500.0
408,7500.0
409,10999.0
410,700.0
411,4400.0
412,4500.0
413,12999.0
414,8600.0
415,3200.0
416,1250.0
417,7600.0
418,2000.0
419,1635.0
420,5500.0
421,5700.0
422,3900.0
423,12799.0
424,4500.0
425,16900.0
426,8773.59
427,22000.0
428,8800.0
429,5300.0
430,1800.0
431,8000.0
432,14500.0
433,6700.0
434,1517.59
435,14000.0
436,11500.0
437,15999.0
438,4100.0
439,2400.0
440,14950.0
441,7600.0
442,17900.0
443,8900.0
444,18600.0
445,2500.0
446,4650.0
447,4742.47
448,6500.0
449,440.0
450,10699.0
451,5900.0
452,300.0
453,13500.0
454,4000.0
455,12000.0
456,5350.0
457,3750.0
458,350.0
459,9000.0
460,13300.0
461,2799.0
462,1300.0
463,13188.0
464,3200.0
465,7000.0
466,7100.0
467,3100.0
468,4695.06
469,10900.0
470,1500.0
471,806.22
472,5400.0
473,2950.0
474,8500.0
475,237.12
476,3200.0
477,5500.0
478,6200.0
479,9500.0
480,600.0
481,11800.0
482,7650.0
483,4600.0
484,1750.0
485,8600.0
486,2300.0
487,5200.0
488,4950.0
489,3300.0
490,1400.0
491,10000.0
492,1000.0
493,3000.0
494,13200.0
495,10800.0
496,4500.0
497,7499.0
498,2200.0
499,14490.0
500,2200.0
501,10050.0
502,6600.0
503,8999.0
504,14850.0
505,15400.0
506,1200.0
507,4600.0
508,1450.0
509,4500.0
510,6150.0
511,2134.12
512,9999.0
513,2250.0
514,12250.0
515,12500.0
516,9800.0
517,7800.0
518,2900.0
519,6700.0
520,5599.0
521,1000.0
522,2000.0
523,3100.0
524,12200.0
525,580.0
526,1400.0
527,1500.0
528,8400.0
529,33000.0
530,1900.0
531,6700.0
532,12000.0
533,1600.0
534,13500.0
535,2500.0
536,1400.0
537,5900.0
538,12600.0
539,16500.0
540,18300.0
541,1400.0
542,13278.95
543,8000.0
544,4500.0
545,3500.0
546,5200.0
547,2600.0
548,580.0
549,8700.0
550,650.0
551,13500.0
552,900.0
553,183.11
554,11500.0
555,948.5
556,17500.0
557,6399.0
558,11000.0
559,14600.0
560,7800.0
561,2300.0
562,6950.0
563,6300.0
564,5700.0
565,8900.0
566,1450.0
567,1000.0
568,1350.0
569,16900.0
570,3700.0
571,2700.0
572,2700.0
573,9350.0
574,36044.25
575,2000.0
576,1700.0
577,600.0
578,4500.0
579,700.0
580,4500.0
581,4900.0
582,6200.0
583,10300.0
584,30000.0
585,4550.0
586,450.0
587,450.0
588,8600.0
589,7200.0
590,6990.0
591,9500.0
592,9350.0
593,18827.66
594,2250.0
595,26900.0
596,5200.0
597,3840.0
598,1350.0
599,9000.0
600,4800.0
601,23250.0
602,12000.0
603,2950.0
604,6750.0
605,1999.0
606,12750.0
607,5800.0
608,600.0
609,4500.0
610,1500.0
611,5548.71
612,6200.0
613,9247.84
614,4200.0
615,6000.0
616,5589.0
617,5200.0
618,17099.0
619,8000.0
620,2200.0
621,14000.0
622,7300.0
623,2490.0
624,1950.0
625,1000.0
626,3800.0
627,7550.0
628,5500.0
629,11300.0
630,600.0
631,10999.0
632,7500.0
633,10500.0
634,2300.0
635,9000.0
636,7900.0
637,1500.0
638,3300.0
639,4399.0
640,6800.0
641,400.0
642,4800.0
643,26000.0
644,1422.74
645,8300.0
646,10500.0
647,1500.0
648,13000.0
649,7400.0
650,21000.0
651,7503.0
652,1090.77
653,23300.0
654,1900.0
655,3600.0
656,4211.33
657,7800.0
658,8300.0
659,3150.0
660,3900.0
661,1300.0
662,3300.0
663,5000.0
664,9600.0
665,1700.0
666,16550.0
667,7445.7
668,3999.0
669,9450.0
670,15250.0
671,600.0
672,1250.0
673,4990.0
674,7000.0
675,5000.0
676,5100.0
677,2500.0
678,8900.0
679,2500.0
680,4000.0
681,6500.0
682,22500.0
683,2750.0
684,29300.0
685,6600.0
686,7000.0
687,800.0
688,7399.0
689,4800.0
690,2500.0
691,16500.0
692,7500.0
693,7500.0
694,6200.0
695,8700.0
696,8399.0
697,1300.0
698,4500.0
699,3100.0
700,4050.0
701,950.0
702,373.9
703,1000.0
704,11500.0
705,1200.0
706,1300.0
707,7799.0
708,1500.0
709,1400.0
710,9800.0
711,400.0
712,8500.0
713,3750.0
714,4000.0
715,2900.0
716,6999.0
717,6699.0
718,1200.0
719,11000.0
720,10900.0
721,8300.0
722,1500.0
723,3399.0
724,13950.0
725,3399.0
726,10500.0
727,2650.0
728,14500.0
729,2222.0
730,3700.0
731,8300.0
732,7300.0
733,6600.0
734,11000.0
735,8950.0
736,355.69
737,9400.0
738,42900.0
739,4500.0
740,7500.0
741,16900.0
742,2299.0
743,12999.0
744,2450.0
745,4000.0
746,6500.0
747,4900.0
748,2950.0
749,7000.0
750,3200.0
751,1850.0
752,11850.0
753,6500.0
754,7250.0
755,440.0
756,5000.0
757,3200.0
758,7900.0
759,3800.0
760,36500.0
761,7199.0
762,3300.0
763,3400.0
764,900.0
765,7600.0
766,6600.0
767,17500.0
768,6000.0
769,6800.0
770,8500.0
771,1331.69
772,11960.0
773,7000.0
774,1500.0
775,7000.0
776,4499.0
777,500.0
778,10000.0
779,5100.0
780,6500.0
781,3500.0
782,9200.0
783,10900.0
784,6200.0
785,750.0
786,21500.0
787,6500.0
788,8900.0
789,2000.0
790,3600.0
791,1000.0
792,6700.0
793,2500.0
794,9500.0
795,294.02
796,5600.0
797,1700.0
798,6000.0
799,10200.0
800,10999.0
801,12300.0
802,1200.0
803,1300.0
804,5500.0
805,5700.0
806,8800.0
807,4200.0
808,2200.0
809,13000.0
810,1800.0
811,6500.0
812,9500.0
813,23000.0
814,10500.0
815,5000.0
816,6300.0
817,1300.0
818,1450.0
819,8900.0
820,10900.0
821,8200.0
822,250.0
823,8999.0
824,1900.0
825,1500.0
826,7500.0
827,1250.0
828,8200.0
829,2550.0
830,14300.0
831,3200.0
832,450.0
833,9000.0
834,3000.0
835,1200.0
836,12999.0
837,2550.0
838,5700.0
839,7000.0
840,17000.0
841,420.0
842,16799.0
843,7000.0
844,9400.0
845,6600.0
846,1450.0
847,1500.0
848,1400.0
849,3700.0
850,10400.0
851,2200.0
852,1400.0
853,3000.0
854,2500.0
855,7600.0
856,14900.0
857,2000.0
858,11700.0
859,6400.0
860,650.0
861,8848.99
862,5000.0
863,11600.0
864,5899.0
865,1800.0
866,6300.0
867,1250.0
868,11250.0
869,3950.0
870,1370.0
871,20500.0
872,12770.0
873,11600.0
874,6000.0
875,1100.0
876,800.0
877,6700.0
878,3000.0
879,13500.0
880,6400.0
881,474.25
882,1800.0
883,15500.0
884,2500.0
885,14300.0
886,4950.0
887,550.0
888,6060.0
889,1500.0
890,5600.0
891,6450.0
892,6200.0
893,49000.0
894,1900.0
895,5750.0
896,3500.0
897,7100.0
898,37900.0
899,4990.0
900,331.97
901,7600.0
902,3700.0
903,8773.59
904,13400.0
905,15000.0
906,2800.0
907,1400.0
908,14500.0
909,4500.0
910,3450.0
911,2200.0
912,4000.0
913,1400.0
914,1650.0
915,7100.0
916,4000.0
917,6500.0
918,9000.0
919,11000.0
920,1000.0
921,6500.0
922,1000.0
923,9999.0
924,9800.0
925,13490.0
926,4000.0
927,3200.0
928,5000.0
929,1100.0
930,1850.0
931,1850.0
932,2000.0
933,1800.0
934,20000.0
935,12500.0
936,10700.0
937,750.0
938,1600.0
939,1300.0
940,2700.0
941,13000.0
942,550.0
943,9000.0
944,5150.0
945,11500.0
946,8200.0
947,10000.0
948,2800.0
949,5600.0
950,17900.0
951,200.0
952,11900.0
953,12600.0
954,1200.0
955,10150.0
956,10200.0
957,7900.0
958,5700.0
959,1999.0
960,1850.0
961,4850.0
962,3250.0
963,1800.34
964,1600.0
965,2900.0
966,8999.0
967,16299.0
968,2000.0
969,4000.0
970,3950.0
971,1200.0
972,1400.0
973,6500.0
974,1500.0
975,10300.0
976,9400.0
977,4400.0
978,1650.0
979,6500.0
980,4100.0
981,1050.0
982,4500.0
983,1400.0
984,3300.0
985,899.0
986,2200.0
987,7950.0
988,8900.0
989,3999.0
990,7800.0
991,21900.0
992,4000.0
993,4200.0
994,14000.0
995,600.0
996,6600.0
997,8550.0
998,8800.0
999,2000.0
1000,1500.0
1001,4695.06
1002,5500.0
1003,14500.0
1004,2350.0
1005,900.0
1006,6600.0
1007,10500.0
1008,806.22
1009,20500.0
1010,1896.99
1011,3000.0
1012,3500.0
1013,900.0
1014,5999.0
1015,31000.0
1016,5500.0
1017,1100.0
1018,3580.57
1019,7000.0
1020,600.0
1021,3850.0
1022,10800.0
1023,3950.0
1024,3000.0
1025,4220.81
1026,3850.0
1027,12400.0
1028,1500.0
1029,4250.0
1030,19500.0
1031,900.0
1032,1400.0
1033,7200.0
1034,1800.0
1035,300.0
1036,4000.0
1037,1350.0
1038,3550.0
1039,1350.0
1040,9000.0
1041,1500.0
1042,3700.0
1043,799.0
1044,6350.0
1045,5750.0
1046,14999.0
1047,9600.0
1048,2500.0
1049,6150.0
1050,550.0
1051,889.0
1052,2850.0
1053,3400.0
1054,9400.0
1055,9650.0
1056,3700.0
1057,800.0
1058,11350.0
1059,1650.0
1060,9950.0
1061,8500.0
1062,11000.0
1063,16700.0
1064,8000.0
1065,13000.0
1066,4300.0
1067,9700.0
1068,8500.0
1069,6970.0
1070,7500.0
1071,2100.0
1072,8500.0
1073,2300.0
1074,7500.0
1075,4100.0
1076,5750.0
1077,2000.0
1078,12200.0
1079,4900.0
1080,7200.0
1081,17000.0
1082,5000.0
1083,17000.0
1084,900.0
1085,256.08
1086,3500.0
1087,7200.0
1088,4100.0
1089,23500.0
1090,16000.0
1091,900.0
1092,7600.0
1093,3900.0
1094,6500.0
1095,950.0
1096,2100.0
1097,5700.0
1098,2000.0
1099,2000.0
1100,19500.0
1101,6100.0
1102,3900.0
1103,7800.0
1104,5074.46
1105,3000.0
1106,10799.0
1107,8500.0
1108,4000.0
1109,1500.0
1110,300.0
1111,10200.0
1112,4500.0
1113,2000.0
1114,800.0
1115,5600.0
1116,23000.0
1117,968.89
1118,5900.0
1119,1500.0
1120,400.0
1121,6200.0
1122,2200.0
1123,16700.0
1124,4100.0
1125,4500.0
1126,1800.0
1127,1700.0
1128,3399.0
1129,14400.0
1130,6800.0
1131,7450.0
1132,700.0
1133,1000.0
1134,7800.0
1135,1600.0
1136,957.79
1137,400.0
1138,9690.0
1139,3200.0
1140,900.0
1141,13500.0
1142,650.0
1143,4200.0
1144,1340.0
1145,7200.0
1146,950.0
1147,15000.0
1148,2400.0
1149,8500.0
1150,3100.0
1151,7300.0
1152,6500.0
1153,4700.0
1154,4550.0
1155,700.0
1156,4300.0
1157,4500.0
1158,4950.0
1159,5000.0
1160,10100.0
1161,1100.0
1162,7300.0
1163,3800.0
1164,3800.0
1165,4450.92
1166,9000.0
1167,22300.0
1168,8300.0
1169,2799.0
1170,3500.0
1171,14100.0
1172,2000.0
1173,8800.0
1174,2000.0
1175,2000.0
1176,800.0
1177,3200.0
1178,12425.31
1179,6500.0
1180,25500.0
1181,450.0
1182,850.0
1183,5000.0
1184,3950.0
1185,4400.0
1186,2350.0
1187,5500.0
1188,880.0
1189,12100.0
1190,9000.0
1191,800.0
1192,4500.0
1193,8200.0
1194,3500.0
1195,17500.0
1196,6700.0
1197,6750.0
1198,1000.0
1199,5200.0
1200,1500.0
1201,3000.0
1202,500.0
1203,5600.0
1204,22800.0
1205,4900.0
1206,2250.0
1207,5800.0
1208,5000.0
1209,900.0
1210,10850.0
1211,1400.0
1212,2450.0
1213,4950.0
1214,2400.0
1215,10500.0
1216,10500.0
1217,1500.0
1218,8900.0
1219,1300.0
1220,4000.0
1221,2500.0
1222,6499.0
1223,2500.0
1224,9200.0
1225,18500.0
1226,1896.99
1227,6200.0
1228,1800.0
1229,405.0
1230,8700.0
1231,253.53
1232,6400.0
1233,2850.0
1234,4300.0
1235,2500.0
1236,1100.0
1237,6800.0
1238,1000.0
1239,10900.0
1240,10999.0
1241,4000.0
1242,1550.0
1243,23999.0
1244,5150.0
1245,9300.0
1246,9600.0
1247,8299.35
1248,1550.0
1249,1900.0
1250,37999.0
1251,3000.0
1252,1500.0
1253,3100.0
1254,9000.0
1255,5650.0
1256,649.84
1257,13800.0
1258,4950.0
1259,2600.0
1260,9600.0
1261,3000.0
1262,10670.0
1263,7000.0
1264,5110.0
1265,19990.0
1266,2950.0
1267,22600.0
1268,5800.0
1269,4140.0
1270,3500.0
1271,8300.0
1272,17900.0
1273,17000.0
1274,13700.0
1275,6200.0
1276,1800.0
1277,1000.0
1278,5000.0
1279,2000.0
1280,4200.0
1281,5500.0
1282,9000.0
1283,19000.0
1284,26999.0
1285,11940.0
1286,7200.0
1287,7600.0
1288,1000.0
1289,4500.0
1290,1999.0
1291,9500.0
1292,1250.0
1293,6750.0
1294,11800.0
1295,900.0
1296,3500.0
1297,2250.0
1298,5300.0
1299,230.48
1300,7400.0
1301,10150.0
1302,1800.0
1303,5500.0
1304,900.0
1305,3700.0
1306,9850.0
1307,4400.0
1308,850.0
1309,1000.0
1310,2684.72
1311,4990.0
1312,1400.0
1313,7999.0
1314,7400.0
1315,6750.0
1316,4000.0
1317,8700.0
1318,9599.0
1319,4500.0
1320,18300.0
1321,11381.96
1322,11800.0
1323,13400.0
1324,2800.0
1325,12700.0
1326,3000.0
1327,11200.0
1328,2600.0
1329,5700.0
1330,3500.0
1331,6000.0
1332,500.0
1333,9750.0
1334,1200.0
1335,777.0
1336,5300.0
1337,1100.0
1338,6600.0
1339,36850.0
1340,20499.0
1341,1400.0
1342,850.0
1343,9999.0
1344,5500.0
1345,8399.0
1346,2650.0
1347,1100.0
1348,1050.0
1349,6999.0
1350,14500.0
1351,5100.0
1352,3400.0
1353,15500.0
1354,3300.0
1355,2845.49
1356,500.0
1357,6799.0
1358,2950.2
1359,2250.0
1360,2500.0
1361,10300.0
1362,5216.26
1363,2450.0
1364,11000.0
1365,6500.0
1366,6500.0
1367,1300.0
1368,2200.0
1369,21450.0
1370,6300.0
1371,2999.0
1372,1700.0
1373,6300.0
1374,2800.0
1375,6100.0
1376,5200.0
1377,9000.0
1378,6250.0
1379,12599.0
1380,569.1
1381,14800.0
1382,9800.0
1383,8470.0
1384,1500.0
1385,3500.0
1386,1000.0
1387,7800.0
1388,15009.0
1389,13900.0
1390,12400.0
1391,16750.0
1392,2882.0
1393,1900.0
1394,7200.0
1395,2700.0
1396,2000.0
1397,18200.0
1398,3600.0
1399,1950.0
1400,5900.0
1401,6000.0
1402,17750.0
1403,7999.0
1404,1470.0
1405,2550.0
1406,13670.0
1407,6300.0
1408,11800.0
1409,9000.0
1410,7500.0
1411,9500.0
1412,3999.0
1413,20500.0
1414,7000.0
1415,18500.0
1416,1200.0
1417,5700.0
1418,12450.0
1419,2000.0
1420,5300.0
1421,2300.0
1422,3300.0
1423,10500.0
1424,3500.0
1425,250.0
1426,4500.0
1427,3700.0
1428,1900.0
1429,6950.0
1430,4600.0
1431,17600.0
1432,2700.0
1433,1800.0
1434,1000.0
1435,17500.0
1436,7500.0
1437,11000.0
1438,8800.0
1439,5200.0
1440,6200.0
1441,2300.0
1442,25500.0
1443,15900.0
1444,1300.0
1445,8600.0
1446,12500.0
1447,1550.0
1448,7000.0
1449,555.0
1450,3680.0
1451,5000.0
1452,1850.0
1453,16900.0
1454,7200.0
1455,8900.0
1456,8450.0
1457,9300.0
1458,1800.0
1459,2300.0
1460,1200.0
1461,3999.0
1462,3300.0
1463,5900.0
1464,7200.0
1465,4100.0
1466,3200.0
1467,20000.0
1468,950.0
1469,8750.0
1470,2100.0
1471,5500.0
1472,650.0
1473,2845.49
1474,1000.0
1475,7500.0
1476,2750.0
1477,3900.0
1478,9650.0
1479,4500.0
1480,7000.0
1481,6650.0
1482,3500.0
1483,6990.0
1484,2500.0
1485,4350.0
1486,6700.0
1487,12900.0
1488,3900.0
1489,2300.0
1490,11050.0
1491,7100.0
1492,22000.0
1493,2964.05
1494,2300.0
1495,3700.0
1496,2000.0
1497,4000.0
1498,12999.0
1499,15950.0
1500,4700.0
1501,3650.0
1502,2000.0
1503,26900.0
1504,1700.0
1505,3900.0
1506,10500.0
1507,1900.0
1508,1000.0
1509,14999.0
1510,13300.0
1511,4800.0
1512,2300.0
1513,2900.0
1514,6700.0
1515,20450.0
1516,24950.0
1517,1300.0
1518,9100.0
1519,999.0
1520,350.0
1521,1950.0
1522,2000.0
1523,5990.0
1524,16800.0
1525,5000.0
1526,8000.0
1527,3500.0
1528,10999.0
1529,19400.0
1530,8500.0
1531,900.0
1532,2200.0
1533,13300.0
1534,1600.0
1535,1500.0
1536,1111.0
1537,11600.0
1538,7000.0
1539,4900.0
1540,2750.0
1541,2600.0
1542,1500.0
1543,5000.0
1544,3250.0
1545,3250.0
1546,7700.0
1547,2400.0
1548,11900.0
1549,6700.0
1550,4300.0
1551,4500.0
1552,7200.0
1553,10500.0
1554,2600.0
1555,800.0
1556,3950.0
1557,2300.0
1558,6490.0
1559,2300.0
1560,1100.0
1561,3899.0
1562,4190.0
1563,1600.0
1564,2999.0
1565,15370.0
1566,3450.0
1567,7000.0
1568,5950.0
1569,260.83
1570,2400.0
1571,13200.0
1572,2800.0
1573,9150.0
1574,2280.0
1575,16999.0
1576,11900.0
1577,8000.0
1578,31900.0
1579,15000.0
1580,7400.0
1581,13250.0
1582,4500.0
1583,6750.0
1584,2000.0
1585,11500.0
1586,3300.0
1587,4600.0
1588,7000.0
1589,4500.0
1590,12900.0
1591,2999.0
1592,890.0
1593,17000.0
1594,2700.0
1595,1500.0
1596,11700.0
1597,1400.0
1598,5900.0
1599,9900.0
1600,5550.0
1601,6500.0
1602,5300.0
1603,4600.0
1604,3500.0
1605,8555.0
1606,11500.0
1607,4800.0
1608,8500.0
1609,4400.0
1610,21500.0
1611,8400.0
1612,1250.0
1613,1500.0
1614,2800.0
1615,1200.0
1616,12000.0
1617,7900.0
1618,5500.0
1619,18300.0
1620,550.0
1621,7400.0
1622,3950.0
1623,6300.0
1624,11500.0
1625,5000.0
1626,3100.0
1627,1550.0
1628,4500.0
1629,8990.0
1630,5800.0
1631,12500.0
1632,550.0
1633,6000.0
1634,19000.0
1635,3350.0
1636,1896.99
1637,15999.0
1638,2800.0
1639,5890.0
1640,2500.0
1641,1150.0
1642,2000.0
1643,7500.0
1644,9500.0
1645,4300.0
1646,8900.0
1647,3500.0
1648,10299.0
1649,900.0
1650,650.0
1651,18000.0
1652,3800.0
1653,8400.0
1654,6500.0
1655,1850.0
1656,13000.0
1657,4700.0
1658,39555.0
1659,2000.0
1660,10000.0
1661,5000.0
1662,4300.0
1663,6200.0
1664,7000.0
1665,9900.0
1666,950.0
1667,35500.0
1668,800.0
1669,6000.0
1670,6900.0
1671,8500.0
1672,6300.0
1673,3900.0
1674,2500.0
1675,900.0
1676,6700.0
1677,19900.0
1678,600.0
1679,1500.0
1680,7190.0
1681,3900.0
1682,3250.0
1683,16300.0
1684,2800.0
1685,8000.0
1686,4500.0
1687,6500.0
1688,18750.0
1689,16500.0
1690,9000.0
1691,3100.0
1692,4900.0
1693,9300.0
1694,2450.0
1695,750.0
1696,2800.0
1697,1700.0
1698,1200.0
1699,900.0
1700,1800.0
1701,3150.0
1702,1100.0
1703,2950.0
1704,5074.46
1705,1000.0
1706,11500.0
1707,300.0
1708,5200.0
1709,4200.0
1710,1650.0
1711,3200.0
1712,1050.0
1713,6000.0
1714,5500.0
1715,8950.0
1716,600.0
1717,10300.0
1718,8100.0
1719,1900.0
1720,4200.0
1721,7800.0
1722,550.0
1723,9000.0
1724,5950.0
1725,6000.0
1726,11700.0
1727,2100.0
1728,1200.0
1729,7750.0
1730,7950.0
1731,5800.0
1732,14900.0
1733,8500.0
1734,5990.0
1735,20500.0
1736,7700.0
1737,11000.0
1738,10500.0
1739,7100.0
1740,1250.0
1741,5250.0
1742,850.0
1743,3700.0
1744,486.58
1745,3000.0
1746,1843.88
1747,8000.0
1748,6150.0
1749,9500.0
1750,1650.0
1751,4000.0
1752,8877.0
1753,6000.0
1754,12000.0
1755,800.0
1756,4800.0
1757,6070.37
1758,11500.0
1759,1300.0
1760,2000.0
1761,11000.0
1762,5999.0
1763,15900.0
1764,4600.0
1765,1950.0
1766,5000.0
1767,2100.0
1768,2700.0
1769,800.0
1770,6560.0
1771,23800.0
1772,2200.0
1773,6000.0
1774,1100.0
1775,8200.0
1776,1700.0
1777,4400.0
1778,7500.0
1779,3500.0
1780,1138.2
1781,7250.0
1782,2150.0
1783,900.0
1784,5499.0
1785,1800.0
1786,700.0
1787,2950.0
1788,12999.0
1789,5500.0
1790,850.0
1791,1850.0
1792,6500.0
1793,6000.0
1794,21300.0
1795,2200.0
1796,3500.0
1797,7900.0
1798,36500.0
1799,1500.0
1800,5500.0
1801,5900.0
1802,3500.0
1803,25800.0
1804,1400.0
1805,4200.0
1806,2450.0
1807,18000.0
1808,17000.0
1809,13302.0
1810,20900.0
1811,1500.0
1812,3200.0
1813,8550.0
1814,4300.0
1815,21000.0
1816,1900.0
1817,1327.9
1818,8200.0
1819,3700.0
1820,15000.0
1821,9000.0
1822,9700.0
1823,474.25
1824,6500.0
1825,6850.0
1826,9999.0
1827,2500.0
1828,3000.0
1829,4800.0
1830,1650.0
1831,14100.0
1832,9300.0
1833,10500.0
1834,1470.17
1835,1350.0
1836,3500.0
1837,3500.0
1838,29999.0
1839,8000.0
1840,2000.0
1841,4950.0
1842,3800.0
1843,2700.0
1844,24000.0
1845,3082.61
1846,4100.0
1847,1050.0
1848,1900.0
1849,2290.0
1850,10000.0
1851,11500.0
1852,8300.0
1853,8200.0
1854,4800.0
1855,1925.45
1856,3793.99
1857,7000.0
1858,6500.0
1859,3000.0
1860,3400.0
1861,7500.0
1862,4399.0
1863,1500.0
1864,3600.0
1865,650.0
1866,13500.0
1867,9999.0
1868,21100.0
1869,9900.0
1870,20550.0
1871,7400.0
1872,9950.0
1873,2350.0
1874,7967.37
1875,2600.0
1876,13700.0
1877,1000.0
1878,991.51
1879,11000.0
1880,8500.0
1881,1200.0
1882,7899.0
1883,13550.0
1884,15500.0
1885,3500.0
1886,1000.0
1887,5750.0
1888,2600.0
1889,3400.0
1890,1400.0
1891,2100.0
1892,20350.0
